gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
L2HGDH,0.31450571708094005,0.09772477676446499,0,0,0,0,0.058499078255779186,0.0013252333982541101,0.07855237049006704,0
COPS7B,0,0.23309849437545074,0,0.042768261771884225,0,0,0.025910579849997232,0.07646211545800469,0,0.05985861521774668
FN3KRP,0.07788879476676171,0.077124427228465825,0,0,0,0,0.11291153062860024,0.02813348570230578,0,0.02525869749456013
TBC1D17,0.06367173438399945,0.12346696458341697,0,0.020892772749988013,0.10875515084336648,0,0.014646066204350766,0,0.07478063177395144,0
CARS2,0.1291407091137745,0.012710539141386501,0.07100113759338575,0,0.07932912062267854,0,0,0.12247443536390512,0.009447850836030953,0.007420628598234509
GRPEL1,0.24435693460998814,0,0,0.04314504811043503,0,0,0.13518790765924357,0.1086287802828752,0,0
CACYBP,0,0.04300597204610934,0.21976603647186957,0,0.10505026285386695,0,0.13557046994789462,0,0,0.06602522391786059
RDH14,0.11643423105680431,0.09622421896271666,0.022188851567154746,0,0,0,0.03410374345061198,0,0.05807937028625111,0.03480213778543697
PARVB,0.08535181270967668,0.21720619448768408,0,0,0.07519461680247622,0,0,0.09723602363739153,0.06409015581082483,0
TNS1,0.03495404996540825,0.02746779772049196,0,0,0,0.10670387194630274,0.16680743826718217,0.14395387853457187,0.23080042543994456,0.24541874530995
PLGRKT,0.06360002283760863,0.1968115054413094,0,0,0.06525585521159731,0.11453319614664202,0.0054240390857422625,0,0.2503717259106514,0
GLOD4,0,0.13004338523133713,0,0.2569488893408434,0,0.04600102229894244,0.3103478576904807,0.11013485684363272,0,0
MCCC2,0.3573451165320355,0,0,0,0.06658443033469442,0,1.9741186522018034e-4,0,0.13200374583258462,0
HHATL,0,0.06573199192382947,0,0.15950511825013614,0.05581547430463973,0.0783049592869744,0,0,0.2592324979435068,0.07767214749952195
PREB,0.09775096668108818,0,0.18665895437987753,0,0,0,0,0,0,0.18401115698745998
MRPL47,0.08294715977986868,0.0798257252286749,0,0.018865451317567873,0,0.050307424926772294,0.06404228183093191,0.1884359161364999,0,0.05148354792573151
JPH1,0,0.06350754572845628,0,0.1992406999389171,0,0.13787326614162038,0,0,0.19736498954357154,0.3451085868822282
APMAP,0,0,0.28495979395966453,0.12207981719539489,0.06446347766217457,0,0,0,0,0.04240284095757485
TXNRD2,0.18590702762392033,0.001057571006305854,0,0,0.06048008396388391,0.0024067533518429304,0,0,0.08363067744961099,0
RAB18,0,0,0.21935622360679677,0.3278687953515815,0,0,0.10690705761608203,0,0,0.10350533944194697
PALMD,0,0,0,0.22202086116174474,0,0,0.13992594550435009,0.10756622470877762,0.0469620423124194,0.018626638203582537
SSU72,0,0.1507037822438837,0,0.01847748714628406,0,0.03898851923880563,0.08448096246829098,0,0.03963220895450073,0
VTA1,0,0,0.0393403475275836,0.36166526383303466,0,0,0,0.08035394559512841,0,0
SARS2,0.3269160950051789,0,0.11007599207136924,0,0,0,0,0.05452554478921707,0.07490081448927033,0
DYNLRB1,0,0.11156693169005186,0.06483715764235894,0,0.06641638896160229,0,0,0.13877363098328088,0,0.12190948897269918
MYOZ1,0,0,0,0,0.13276981609101007,0.6667585873609722,0,0,0.01758680549077852,0
MYOZ2,0,0,0,0.09238907425625394,0,0.46622827834940145,0,0,0.0012175552933811561,0
OSGEP,0,0,0.05107264948511768,0,0.0963107489280757,0.26767859878429506,0,0.002888154067306087,0,0.08402219307540634
ACOT13,0.36426945824073753,0.20326872620103237,0,0,0.1604439120283402,0,0,0.13979395208291115,0,0
MRPL40,0.46077543819261646,0,0,0,0,0,0.07200511888037997,0.03164530787654434,0.01248228662453614,0.04407264023966077
TIGAR,0.1625178113101075,0.03639635598417273,0.07281182444950171,0.0379959667005223,0,0,0.05044146002200258,0.041603122774851696,0,0
RTN4,0,0.2408795627759966,0.03479628026419858,0,0.41884391204245675,0,0.08298881275352885,0,0,0
HINT3,0,0,0,0.45608045013020115,0,0.049951187385559585,0,0,0.08096243869847476,0
PFDN4,0,0.3100259607775171,0,0,0,0,0,0.19937674404455671,0,0
NIT2,0.003493764628862876,0,0.07443176698970062,0.3281014035768336,0,0.015758327259199546,0,0,0,0
XPNPEP1,0,0,0.08637437759726223,0.4360371978566022,0.005612608034950639,0.16716481031764555,0,0,0,0
GPHN,0.022922048748762035,0.11137424032382806,0,0.20173946651880717,0.04425320211805226,0,0.09549993281831584,0.1480184181882963,0.011353749686307802,0
PDLIM7,0,0.11353400859749505,0,0.048457462545046584,0,0.6016936220921696,0,0,0.11090981090857495,0
ACSS2,0.2299944607180739,0.053227690977188775,0,0,0,0,0.21939592246866088,0.06825644859653233,0.06343722125301746,0
DIABLO,0.24013222107848362,0.20435305900497508,0,0,0.0448585621676364,0,0.14917864720828997,0,0,0
SAR1A,0,0.21578700150162897,0.07019813390403466,0.1629565463658262,0,0,0.2715540481090582,0,0,0
SH3GLB2,0,0,0.12408054223775387,0.027620925807725585,0.1430174842869841,0.19445203537240177,0,0,0,0.0776416689281243
EIF2B3,0.1896288938741779,0,0,0,0.09040819376530909,0,0.03288633726779628,0,0.011889109843910148,0.5126743872866251
MBNL1,0,0.1250081682006265,0,0.15705247577142778,0.0565725911817981,0.01052474199147986,0,0.0424253650573814,0.04081006144334916,0.01167968231950116
SDR39U1,0.3099547031608938,0.08215719944809223,0.011564113940060938,0,0,0,0.1891552799327251,0,0,0
AASDHPPT,0.013372861373451804,0.11373095084682593,0,0,0.04692888456088991,0,0,0,0,0
OSTC,0,0,0,0.22177008378206547,0,0.20188919716953557,0,0.04128490461748901,0.15444795618834425,0.13671803675498176
CMC2,0.3710716487802332,0,0,0,0,0,0,0.03500625293699703,0.1947641148739021,0
HEBP1,0.2875730689148647,0.07702312062822456,0,0,0.044120861498832056,0,0,0.30450495087457297,0.0841164934701054,0
PHPT1,0,0.3150662384084006,0,0,0,0,0.35044544842291486,0.019548946550941054,0,0
TOMM22,0.1635069700457435,0,0,0.19982812618933898,0,0.02915735644670472,0.024325683095528516,0,0.32208889087275255,0.10639410840968182
LANCL2,0,0.19140760864598944,0,0.1028245534919835,0.08562524528123894,0.14097411079945582,0,0.11928584088735908,0.0347793136814944,0.05511189689301556
FARSB,0,0,0.30898965010707263,0.03183160669267527,0.005691288496622365,0,0,0,0,0.3398967226180793
IARS2,0.6078598225827803,0.006544871693658328,0.0042456366499252765,0,0,0,0,0.062184470239495845,0,0
SIRT3,0.5060769686529383,0.06851465270888248,0,0,0,0.020930455073226134,0,0.014213422529629273,0.10343058351691652,0
MAN2C1,0,0.05036483394702783,0.037008126626036884,0.08124441193362515,0.20500767125582992,0.05731076287670752,0,0.11236050824318808,0,0
OLA1,0,0.4063772653480577,0.04853045814719445,0,0,0.16843896717983178,0.012391805713604645,0.07189255649193257,0,0
CUTC,0,0.34631609537400654,0,0,0,0,0.12214169011264911,0,0.011350339328386935,0.020638372706045485
ACSS1,0.1345375427780851,0,0,0.028432441208785148,0,0,0,0.009784443079282343,0.09127808257879401,0
ABHD10,0.27294127066605633,0.14309692208490646,0,0,0,0.0465749246990922,0.06766325982877194,0,0.02758222317216422,0
DDX19A,0,0.14413855970224823,0,0.24398459085585228,0,0,0.2483592028935099,0.055959341832798604,0,0
SEPTIN11,0.04008110753344661,0.008510969555750833,0.08258577102450079,0,0.14218951297541935,0.027861473106506225,0.02494818306005678,0.15436414054525083,0,0
PARVA,0,0.146009651482712,0,0.16766846436291363,0,0.09411980064594405,0.03205093987547049,0,0.19954487822387493,0.006693132231090934
PANK4,0.1387279006400069,0.2528343746773507,0,0,0.29892574029538016,0,0,0.00566491621978573,0,0
DNAJC11,0.25416137650073456,0,0,0,0,0,0.07884050554778635,0,0.31491808614920136,0.14592299814758275
TMLHE,0.033915396702117816,0,0,0.24064244836871082,0,0.09376966499381303,0.037450653731957995,0.02047062968943161,0.12916709502473614,0.0699759384856252
ATAD3A,0.31623023760782815,0,0,0,0,0,0.1168870649891308,0,0.28375951015539935,0.1145657758565259
ARL8B,0,0.12295611874778979,0.05663162296221421,0,0.3125489900338131,0.03650887512686527,0.025365260643764376,0,0,0
MRPS18A,0.33634866724088663,0,0.07677390052078842,0.04821493646965373,0.15417642989434197,0,0,0,0,0.0034581113088032046
PNPO,0.15429061474952424,0.10473109987330573,0,0,0,0,0.21117813208869976,0.10114509365631538,0,0
OXSM,0.47657594869067643,0.03610947639284786,0,0.011695842483575424,0,0,0,0.0051619912997349,0.053944785418918444,0
MRPL22,0.2251082475084031,0,0,0.09423049613729005,0.3144660293983659,0.1391890461785249,0,0.1092772352175512,0,0
CZIB,0,0.31661590440057463,0,0.00284140205943888,0,0.10400515250944621,0.09157592725345216,0,0.0865078473740699,0
BABAM1,0,0.18021385212949878,0,0.05190566538059613,0.17451771014001752,0.22002228261848597,0,0.056985375420564206,0,0.09118348690199565
NDUFB11,0.33313865097644557,0.03861309468443397,0,0,0,0,0.11620225917857596,0,1.200409014324422,0
OCIAD1,0.27675483670683193,0,0,0,0,0,0.14913765530092493,0.04737614677373999,0.08906088718306512,0
MARCHF5,0.10959835934616607,0,0.17377308415696824,0.07812856403860705,0.3124944698774101,0,0,0,0,0
CHCHD3,0.33039064467361423,0,0,0.07086783300859927,0,0.15343106546331053,0,0.02153272511910521,0.2952370413709937,0.07599077322874925
SIRT5,0.45195527772054495,0,0,0.015226517995143189,0,0,0,0.05388242464550856,0.09056087225383574,0
BABAM2,0,0,0.024553717408954717,0,0,0,0.09814404154452956,0.009480933583627376,0,0.13839301617441357
DPP3,0,0,0.24273072678237637,0.01771202828092691,0.1771438264279286,0,0,0.09100898058263836,0,0
TUBA8,0,0,0,0.22513831703064466,0,0.2724952136210216,0,0.16167207290922986,0.03704874992682085,0
MAP3K20,0,0.2414194086035715,0,0,0.3721420087521757,0,0.045098546225063735,0,0,0
UGGT1,0,0.0478224614812547,0,0.060597735561145956,0.10434019722408973,0.01581237112802325,0,0.06914850053229407,0,0.021936941400767292
TECR,0,0.11032454985130713,0,0,0.18881843632323117,0,0.040562805031892094,0.00512384847240277,0.1856984751213326,0.3029875751804302
ERAP1,0,0,0.19869681409042794,0.11111277897492124,0.1735397011038565,0.03310266442952312,0,0,0,0
CISD1,0.3407493552680393,0.1629470698263455,0,0,0.1034522683923741,0,0.13453599605918262,0,0,0
CLIC5,0,0.12672514114295078,0,0.34308901216604876,0,0.13940226286992466,0,0,0.09767613821871438,0
FAM120A,0.02813453108926477,0,0.2849936580403241,0,0.1293622857534209,0,0,0,0,0.15457364477538377
GLTP,0.2911446922847047,0,0.007065790813432272,0.08839798225288718,0.020614378272807685,0,0,0,0.050537306197813804,0
COQ3,0.3498702221099905,0,0,0.1453331538962035,0,0,0.17927334973178888,0.014606251228229474,0.1092885788953433,0
HSPBP1,0.06456753185890715,0,0.011711820119563161,0.058181166311912245,0,0,0,0,0,0
MAT2B,0,0.10864917650642529,0.058123705438237534,0,0,0,0.24730950374586497,0.18818738981220046,0,0
MYOF,0,0,0.1712018574035814,0.44301250004564086,0.010407942155529313,0.10075212883300615,0,0,0.006872522394065581,0.08321485694340469
EHD2,0.15574825613863352,0,0,0.20975268042439793,0,0.03511757483395788,0.16003006137101372,0.01085926403740093,0.050592815325648494,0
TMOD4,0,0,0,0.03977792460211717,0,0.858606460330762,0,0,0.10029795835702375,0.13919833957361433
LMCD1,0,0,0.20853178865291125,0,0,0,0,0,0,0.1893734303666128
CHMP5,0,0.05255590298004945,0.02089458514485396,0.10325819462221907,0,0.23247075719677948,0,0,0.015483121839196883,0.017240801869008282
CNIH4,0,0,0.24524948272204808,0.3718871392330968,0,0,0,0,0,0.026426546367414955
NDUFAF4,0.31889891691144784,0,0.02365466980034949,0.08413606966602094,0,0,0.024880648376283763,0,0.1213160562170668,0.04939501244468316
EMC3,0,0,0.0910578031935059,0.25586164041192855,0.16578511931351594,0.2167607331418349,0,0,0.08101543976117198,0.09775848759700236
NDUFA13,0.28203454308650006,0,0,0,0,0.11049700647470641,0,0,1.247386032191537,0.11243797744009067
PDP1,0.6452722514936111,0.09551220191076724,0,0,0,0,0.1223353676579532,0.030477741999410727,0.06279505348017662,0
MRPL36,0,0,0.08207848234329654,0.1945105770402865,0.1514926346399654,0.030295999601049745,0,0,0,0
VAPA,0,0.05213733881522375,0.08133090434446658,0,0.07947824876119693,0.08623856773634252,0,0,0.0671555981999899,0.314218434617893
RNF181,0,0.07971003770389384,0,0.2842266470916331,0,0.06663643695483602,0.0051177693982478265,0,0.0822950362518463,0.040835005382367694
TMEM14C,0.0168643027555457,0,0,0.12769072213614222,0.04041944362094202,0.06799891460678996,0,0.027891065652530692,0.1984040491170849,0
LARS1,0.09085970585577219,0,0.24170065884590994,0,0.25192967609575545,0,0,0,0,0.16572639006775394
SUCLA2,0.7270448788919414,0,0.01989277886074529,0.010428876022422326,0,0.015654527398648758,0,0,0.0015056928537794019,0
GMPR2,0,0.3375010835317323,0,0,0.26783102300796946,0.11183599524908172,0,0.0660156862338024,0,0
DPM3,0.04316470516002974,0,0.11529082360038449,0,0.01731538441639917,0,0,0,0,0.1315478525418488
IMPACT,0,0.19932305807960443,0.012508577690177835,0.14885352340280683,0.07675898023363917,0,0.0059219631099980225,0,0,0
ATXN10,0.08316512708640723,0,0.17580157593743512,0,0,0,0.12989852726178763,0.07378195833284436,0,0
EPS15L1,0.01243961331462325,0,0.09892740387637605,0.16999396896774996,0.10618929369718952,0.054228447284644044,0,0.07192471308029594,0,0
SAE1,0.14564330238593715,0.07377411502838843,0,0,0,0.018489917464548547,0.1182267895589462,0.03571903749438407,0,0
RNF7,0,0.18637136479707278,0,0.14876818161231933,0,0.24587395167698214,0.06184551145337831,0,0.12262925319502434,0.037360634332509
MYOT,0,0,0,0,0,0.300981719793158,0,0,0.16086572703732707,0.43403933947848883
GNG12,0,0,0.19910464626058458,0.4075834410215125,0.016950460955846826,0.08700404071568893,0,0,0.038065868520682465,0.052727254353879274
VPS29,0.1772032390866913,0,0.036067839979418585,0,0,0,0,0.0030012180570987233,0.11111384423649832,0.17749432020646233
EIF3K,0.04063241638528901,0,0.05798520084121771,0.37464952395090856,0,0,0.08137979197100344,0,0.044888663949617796,0.4700838705534999
GRHPR,0,0,0.03349616658186868,0.20198745879640365,0.05955445096830673,0.09752335477673406,0,0.1424131757445111,0,0
CTSZ,0.21048753741631626,0.02676285263147673,0.0792219242387475,0,0,0,0.3207698702145861,0.09364562325918697,0,0
UBA2,0.09258158326787315,0.3071107082357848,0,0,0,0.061866329573510535,0.17218897837560698,0.12633767506236582,0,0
COPS7A,0,0.1430178885385152,0.016087011782136434,0,0.16152774452470522,0,0,0.20787272462568038,0,0
HSPB7,0,0,0.1791714472518453,0,0.18626651013802303,0,0,0,0,0.3712375410046022
CLIP2,0,0,0.060280931088041154,0,0.26289887926038813,0.012642512650314826,0,0.017933839359246456,0,0.14338707796189915
UQCR10,0.30694758966773206,0,0.05239182551707402,0.1879003033700521,0.30724792058343214,0.1573444880544104,0,0,0.08663489979528881,0
DNAJB4,0,0.04658516104751586,0.15965365660749534,0,0,0.23158030028989454,0,0,0.013906496125277017,0.10784969216491232
NIPSNAP3A,0.09149194710329613,0.17230232941223525,0.003312739961937849,0,0.2896377246920611,0,0,0.03027281833051914,0,0
TES,0,0,0,0,0.033128300860214704,0.19797624307684927,0,0,0.1558591870883628,0.033946862372592805
KDM5B,0.3231834571503817,0,0,0.0013213925203253017,0.21803767781694125,0,0,0.08594829892379445,0.07983394008616597,0
WARS2,0.26082428702469734,0.008555835559444317,0,0,0,0,0.10714080254301793,0,0.03183369057457095,0
MLX,0,0,0.13288182869690804,0.2083859227193615,0,0.07723018762159388,0.08685180752848341,0,0,0
SEPTIN9,0,0,0.09151984377132318,0.11967819172239129,0,0,0.2596771171195227,0.18285953559120355,0,0
UBQLN2,0,0,0.03462785793169859,0.12847661123910303,0,0,0.2915990725026624,0,0.020992254972115446,0
PCYOX1,0,0.3761817563760799,0,0,0.3684315978516367,0.10035882901181507,0,0,0,0
DPP7,0.07193287403942984,0.17923778737291018,0,0,0,0,0.2768627442526533,0.01273980171632255,0,0
SMPX,0.0316930657195688,0,0.16252633935546812,0.00521379388501077,0.019834628406697925,0,0,0,0.014108698649201844,0.27847169525912807
BCAP29,0,0.048388331152249504,0.034987129310669586,0.10737343749861179,0.17561120109149403,0,0,0,0.04684951952964314,0.08582217303248561
CYB5R1,0.1713425848312409,0,0.03131147275489317,0.06512364267406136,0,0,0.3619102521811826,0,0,0
PFDN2,0.01342113220123099,0.2701135950890433,0,0,0,0.1773768065092524,0.029340605542311764,0.008327113480809625,0,0
PUF60,0,0,0,0,0.01658934070948972,0.14450533535058963,0.031542270106600205,0,0,0
ENOPH1,0,0.18761295334006076,0,0.2909829701228827,0.0038648377931695516,0.1378979463979651,0,0.13795212904873602,0,0
NDUFA12,0.27132043910326886,0,0,0.09256595110421253,0,0.06883520353343203,0,0,0.6437725854109424,0.05136248111345773
EIF2B4,0,0.09707377870668651,0.059943673235213504,0.08014817486778662,0.030490867773494704,0,0.07711902985876935,0.2529768890957298,0,0.14432138026374866
ATP6V1H,0,0.14282996431307746,0.020489949631605726,0.17148178001411946,0.20958771377730284,0.23963847233780566,0,0,0,0
TRMT112,0,0.26814359950820144,0.004616099878244285,0.053024501514344444,0.10931380072642136,0.17370682016326888,0,0.10929369992520695,0,0
XPO7,0.052510087666496966,0.06293874052327376,0,0,0.08166456039874141,0,0.10164206169105089,0.05535276812277074,0,0
LCMT1,0,0.2623591283213352,0,0,0,0.07561755524396913,0,0.12003176478658825,0.057033024343554596,0
ATP5IF1,0.4304613509894297,0,0.07087717748287932,0,0,0,0.11445519746306002,0,0,0
AK3,0.31910891750103026,0,0.06103297804766651,0,0,0.02952153852465096,0,0.014818320269792604,0,0
NAGK,0.20100609665089653,0,0.15411947912357762,0,0,0,0.14072160628303337,0.07682606039726,0,0
SLC25A13,0.3125842232683925,0.2675711208485606,0,0,0,0.034862539048754485,0,0,0.5611288121414624,0
DBNL,0,0,0.18745526991984865,0,0,0,0.06811005847783808,0,0,0.31045253117260363
DCTN4,0.05549867884793601,0,0.11113899459765274,0,0.09293894549940449,0,0.13392706513272404,0.09476706700095924,0,0.24280454584326527
HSPB8,0,0,0.06202864129635091,0.12591336799383895,0.048511597753697296,0.30465418046080406,0,0,0.02762899348252543,0.18579283024379692
STOML2,0.2510814796922066,0,0,0,0.0142026673231289,0.04716464935580793,0,0.05973184652100871,0.191780501796117,0
VPS28,0,0.03454365243310781,0,0.06712800072323384,0.15112653827449993,0,0.12586226927020636,0,0,0
JPT1,0,0.08248615890267388,0.25595951014972895,0,0.19341131220320762,0.05292884656606589,0,0.056245405887553494,0,0.12175228601041871
APPL1,0.1548589736678985,0.06173378032149256,0.10567241990777895,0,0,0,0.18532567360358967,0.22732914901567852,0,0
PACSIN3,0,0.347616656245172,0,0,0,0,0.203008271177984,0.02727496931461093,0.03430506819547493,0.23450518210797922
ACAD8,0.4734405630202796,0.14248007994132889,0,0,0,0,0.12868197738225545,0,0.14080020563367385,0
AGO2,0,0.1446291570774981,0,0,0,0,0.2265896052007994,0,0.20340875255992394,0.21455154181931385
MYH2,0,0,0,0,0,0.446021712160529,0,0.013355486009393647,0.18520694609245456,0.3823551993813568
MYH13,0,0,0.06228634795639693,0.19247610854478522,0.11584242438168788,0.35864568989625356,0,0,0,0
CDV3,0,0.12746324141405777,0.024197988480913656,0,0.14386187503163675,0,0,0.14709830525718343,0,0.035672096231434136
RAB21,0,0.021671499371448934,0,0.10952546955172017,0.2994573178316531,0,0,0,0,0
PSME2,0.02561989560416783,0,0.3690673680516499,0,0.12319966348885421,0,0,0.029698811418771884,0,0.1757285201438135
DNPEP,0,0.06706609741291863,0.02273533088083256,0.3662110451037799,0.01670180947926836,0,0,0.01256195011640897,0,0
MCTS1,0,0,0.26633232341877466,0.2995026028908739,0,0,0.06593935098165009,0,0,0
TBC1D24,0,0.02664782439690103,0,0.2090510287217406,0.08676327721443584,0.09339301494983228,0,0,0.09713824252198736,0
